SARS-CoV-2 detection from nasopharyngeal swab samples without RNA extraction	2020-03-30	https://doi.org/10.1101/2020.03.28.013508
COVID-19 and first trimester spontaneous abortion: a case-control study of 225 pregnant patients	2020-06-20	https://doi.org/10.1101/2020.06.19.20135749
Management and Clinical Characteristics in Children with SARS-CoV-2 Infection: Experience in a highly complex public hospital in the city of Sao Paulo	2020-06-23	https://doi.org/10.1101/2020.06.22.20136994
First results from the UK COVID-19 Serology in Oncology Staff Study (CSOS)	2020-06-23	https://doi.org/10.1101/2020.06.22.20136838
Preliminary optimisation of a simplified sample preparation method to permit direct detection of SARS-CoV-2 within saliva samples using reverse-transcription loop-mediated isothermal amplification (RT-LAMP)	2020-07-21	https://doi.org/10.1101/2020.07.16.20155168
Resurgence of SARS-CoV-2 in England: detection by community antigen surveillance	2020-09-11	https://doi.org/10.1101/2020.09.11.20192492
SARS-CoV-2 detection by extraction-free qRT-PCR for massive and rapid COVID-19 diagnosis during a pandemic	2020-09-11	https://doi.org/10.1101/2020.09.10.20191189
Saliva as a potential clinical specimen for diagnosis of SARS-CoV-2	2020-09-11	https://doi.org/10.1101/2020.09.11.20192591
Why is chest CT important for early diagnosis of COVID-19? Prevalence matters	2020-04-01	https://doi.org/10.1101/2020.03.30.20047985
Analytical sensitivity and efficiency comparisons of SARS-COV-2 qRT-PCR assays	2020-04-01	https://doi.org/10.1101/2020.03.30.20048108
Clinical and Laboratory Profiles of 75 Hospitalized Patients with Novel Coronavirus Disease 2019 in Hefei, China	2020-03-06	https://doi.org/10.1101/2020.03.01.20029785
Restoration of leukomonocyte counts is associated with viral clearance in COVID-19 hospitalized patients	2020-03-06	https://doi.org/10.1101/2020.03.03.20030437
Evaluation of performance of two SARS-CoV-2 Rapid whole-blood finger-stick IgM-IgGCombined Antibody Tests	2020-05-27	https://doi.org/10.1101/2020.05.27.20112888
The Rapid Deployment of a 3D Printed Latticed Nasopharyngeal Swab for COVID-19 Testing Made Using Digital Light Synthesis	2020-05-27	https://doi.org/10.1101/2020.05.25.20112201
Improved COVID-19 testing by extraction free SARS-Cov-2 RT-PCR	2020-08-12	https://doi.org/10.1101/2020.08.10.20171512
Scalable and Resilient SARS-CoV2 testing in an Academic Centre	2020-04-24	https://doi.org/10.1101/2020.04.19.20071373
Clinical Characteristics and Risk factors for developed COVID-19 patients transferring to designated hospital from Jianghan Fangcang shelter Hospital: a retrospective, observational study	2020-04-24	https://doi.org/10.1101/2020.04.21.20074724
Prevalence of amyloid blood clots in COVID-19 plasma	2020-07-29	https://doi.org/10.1101/2020.07.28.20163543
Clinical and behavioural characteristics of self-isolating healthcare workers during the COVID-19 pandemic: a single-centre observational study	2020-05-11	https://doi.org/10.1101/2020.05.07.20094177
Characteristics of 1,573 healthcare workers who underwent nasopharyngeal swab for SARS-CoV-2 in Milano, Lombardy, Italy	2020-05-11	https://doi.org/10.1101/2020.05.07.20094276
Clinical characteristics and fecal-oral transmission potential of patients with COVID-19	2020-05-06	https://doi.org/10.1101/2020.05.02.20089094
Effects of Coronavirus Disease 2019 (COVID-19) on Maternal, Perinatal and Neonatal Outcomes: a Systematic Review of 266 Pregnancies	2020-05-06	https://doi.org/10.1101/2020.05.02.20088484
Healthcare workers in elderly care: a source of silent SARS-CoV-2 transmission?	2020-09-09	https://doi.org/10.1101/2020.09.07.20178731
Treatment with an Anti-CK2 Synthetic Peptide Improves Clinical Response in Covid-19 Patients with Pneumonia. A Randomized and Controlled Clinical Trial	2020-09-15	https://doi.org/10.1101/2020.09.03.20187112
Impact of SARS-CoV-2 antibodies at delivery in women, partners and newborns	2020-09-15	https://doi.org/10.1101/2020.09.14.20191106
SARS-CoV-2 N-antigenemia: A new alternative to nucleic acid amplification techniques	2020-09-15	https://doi.org/10.1101/2020.09.14.20191759
Viral Kinetics and Antibody Responses in Patients with COVID-19	2020-03-26	https://doi.org/10.1101/2020.03.24.20042382
Modes of contact and risk of transmission in COVID-19 among close contacts	2020-03-26	https://doi.org/10.1101/2020.03.24.20042606
Detection of SARS-CoV-2 RNA by direct RT-qPCR on nasopharyngeal specimens without extraction of viral RNA	2020-04-23	https://doi.org/10.1101/2020.04.18.20070755
Gastrointestinal symptoms as Covid-19 onset in hospitalized Italian patients	2020-04-23	https://doi.org/10.1101/2020.04.20.20064873
Incidence and outcomes of healthcare-associated COVID-19 infections: significance of delayed diagnosis and correlation with staff absence	2020-07-30	https://doi.org/10.1101/2020.07.24.20148262
Clinical validation of innovative, low cost, kit-free, RNA processing protocol for RT-PCR based COVID-19 testing.	2020-07-30	https://doi.org/10.1101/2020.07.28.20163626
Delirium Incidence, Duration and Severity in Critically Ill Patients with COVID-19	2020-06-01	https://doi.org/10.1101/2020.05.31.20118679
Dynamics of the SARS-CoV-2 epidemic in the earliest-affected areas in Italy: 1 Mass screening for SARS-CoV-2 serological positivity (SARS-2-SCREEN).	2020-06-08	https://doi.org/10.1101/2020.06.06.20124081
Epidemiological characteristics of patients with residual SARS-Cov-2 in Linyi, China	2020-06-18	https://doi.org/10.1101/2020.06.16.20133199
Saliva-Based Molecular Testing for SARS-CoV-2 that Bypasses RNA Extraction	2020-06-18	https://doi.org/10.1101/2020.06.18.159434
Reverse transcription loop-mediated isothermal amplification combined with nanoparticles-based biosensor for diagnosis of COVID-19	2020-03-20	https://doi.org/10.1101/2020.03.17.20037796
Diagnosis of SARS-CoV-2 in children: accuracy of nasopharyngeal swab compared to nasopharyngeal aspirate.	2020-08-25	https://doi.org/10.1101/2020.08.20.20178012
Effective Heat Inactivation of SARS-CoV-2	2020-05-05	https://doi.org/10.1101/2020.04.29.20085498
Single-strand RPA for rapid and sensitive detection of SARS-CoV-2 RNA	2020-08-21	https://doi.org/10.1101/2020.08.17.20177006
Look before diving into pooling of SARS-CoV-2 samples on high throughput analyzers	2020-08-21	https://doi.org/10.1101/2020.08.17.20176982
Long period dynamics of viral load and antibodies for SARS-CoV-2 infection: an observational cohort study	2020-04-27	https://doi.org/10.1101/2020.04.22.20071258
Antibody Profiling and Prevalence in the US population during the SARS-CoV2 Pandemic	2020-05-05	https://doi.org/10.1101/2020.04.29.20085068
Is nasopharyngeal swab comparable with nasopharyngeal aspirate to detect SARS-CoV-2 in children?	2020-07-05	https://doi.org/10.1101/2020.07.02.20142521
Exposure assessment for airborne transmission of SARS-CoV-2 via breathing, speaking, coughing and sneezing	2020-07-05	https://doi.org/10.1101/2020.07.02.20144832
Routine laboratory blood tests predict SARS-CoV-2 infection using machine learning	2020-06-19	https://doi.org/10.1101/2020.06.17.20133892
Proteotyping SARS-CoV-2 virus from nasopharyngeal swabs: a proof-of-concept focused on a 3 min mass spectrometry window	2020-06-19	https://doi.org/10.1101/2020.06.19.161000
Effect of Heat inactivation on Real-Time Reverse Transcription PCR of the SARS-COV-2 Detection	2020-05-22	https://doi.org/10.1101/2020.05.19.20101469
Animal Model Prescreening: Pre-exposure to SARS-CoV-2 impacts responses in the NHP model	2020-07-06	https://doi.org/10.1101/2020.07.06.189803
Swab Tests and COVID 19, Italy case studied using Artificial Intelligence, Statistical Analysis and MLR	2020-06-04	https://doi.org/10.1101/2020.06.02.20120394
COVID-19 in a cohort of pregnant women and their descendants. Cohort profile in the MOACC-19 study	2020-08-23	https://doi.org/10.1101/2020.08.20.20178657
A clinical MALDI-ToF Mass spectrometry assay for SARS-CoV-2: Rational design and multi-disciplinary team work.	2020-08-22	https://doi.org/10.1101/2020.08.22.20176669
Electric-field-driven microfluidics for rapid CRISPR-based diagnostics and its application to detection of SARS-CoV-2	2020-05-22	https://doi.org/10.1101/2020.05.21.109637
Pooling nasopharyngeal swab specimens to increase testing capacity for SARS-CoV-2	2020-05-22	https://doi.org/10.1101/2020.05.22.110932
Covid 19 and orthopaedic surgery in a large trauma centre in India	2020-09-08	https://doi.org/10.1101/2020.09.05.20188920
Is Higher Viral Load in SARS-CoV-2 Associated With Death?	2020-08-06	https://doi.org/10.1101/2020.08.04.20164061
Development of mass spectrometry-based targeted assay for direct detection of novel SARS-CoV-2 coronavirus from clinical specimens	2020-08-06	https://doi.org/10.1101/2020.08.05.20168948
Rapid systematic review of the sensitivity of SARS-CoV-2 molecular testing on saliva compared to nasopharyngeal swabs	2020-08-06	https://doi.org/10.1101/2020.08.05.20168716
Transient dynamics of SARS-CoV-2 as England exited national lockdown	2020-08-06	https://doi.org/10.1101/2020.08.05.20169078
CovidNudge: diagnostic accuracy of a novel lab-free point-of-care diagnostic for SARS-CoV-2	2020-08-15	https://doi.org/10.1101/2020.08.13.20174193
An acceptable method to evaluate the analytical performance of real-time fluorescent RT-PCR targeting SARS-CoV-2	2020-05-21	https://doi.org/10.1101/2020.05.18.20105247
Development and Validation of Two In-house, Low-Cost SARS-CoV-2 Detection Assays	2020-05-21	https://doi.org/10.1101/2020.05.18.20105510
Time to negative PCR from symptom onset in COVID-19 patients on Hydroxychloroquine and Azithromycin - A real world experience	2020-08-11	https://doi.org/10.1101/2020.08.05.20151027
Whole Care Home Testing for Covid-19 in a Local Authority Area in the United Kingdom	2020-08-11	https://doi.org/10.1101/2020.08.06.20162859
SARS-CoV-2 Infection Among Symptom-Free Healthcare Workers	2020-08-04	https://doi.org/10.1101/2020.07.31.20166066
Hydroxychloroquine has no effect on SARS-CoV-2 load in nasopharynx of patients with mild form of COVID-19	2020-07-03	https://doi.org/10.1101/2020.06.30.20143289
Rapid detection of SARS-CoV-2 infection by multicapillary column coupled ion mobility spectrometry (MCC-IMS) of breath. A proof of concept study	2020-07-03	https://doi.org/10.1101/2020.06.30.20143347
SARS-CoV-2 infection, neuropathogenesis and transmission among deer mice: Implications for reverse zoonosis to New World rodents	2020-08-07	https://doi.org/10.1101/2020.08.07.241810
Safety of hot and cold site admissions within a high volume urology department in the United Kingdom at the peak of the COVID-19 pandemic	2020-08-06	https://doi.org/10.1101/2020.08.04.20154203
COVID-19 SCREENING AND MONITORING OF ASYMPTOMATIC HEALTH WORKERS WITH A RAPID SEROLOGICAL TEST	2020-05-08	https://doi.org/10.1101/2020.05.05.20086017
Digital droplet PCR accurately quantifies SARS-CoV-2 viral load from crude lysate without nucleic acid purification	2020-09-03	https://doi.org/10.1101/2020.09.02.20186023
The impact of high frequency rapid viral antigen screening on COVID-19 spread and outcomes: a validation and modeling study	2020-09-03	https://doi.org/10.1101/2020.09.01.20184713
Identification of Immune complement function as a determinant of adverse SARS-CoV-2 infection outcome	2020-05-13	https://doi.org/10.1101/2020.05.05.20092452
Saliva as a non-invasive sample for the detection of SARS-CoV-2: a systematic review	2020-05-13	https://doi.org/10.1101/2020.05.09.20096354
SARS-CoV-2 asymptomatic and symptomatic patients and risk for transfusion transmission	2020-03-30	https://doi.org/10.1101/2020.03.29.20039529
Evaluation the auxiliary diagnosis value of antibodies assays for detection of novel coronavirus (SARS-Cov-2) causing an outbreak of pneumonia (COVID-19)	2020-03-30	https://doi.org/10.1101/2020.03.26.20042044
Automated molecular testing of saliva for SARS-CoV-2 detection	2020-08-14	https://doi.org/10.1101/2020.08.11.20170613
Analysis and validation of a highly sensitive one-step nested quantitative real-time polymerase chain reaction assay for specific detection of severe acute respiratory syndrome coronavirus 2	2020-09-01	https://doi.org/10.1101/2020.08.27.20182832
Practical challenges to the clinical implementation of saliva for SARS-CoV-2 detection	2020-09-01	https://doi.org/10.1101/2020.08.27.20170589
A sensitive and affordable multiplex RT-qPCR assay for SARS-CoV-2 detection	2020-07-16	https://doi.org/10.1101/2020.07.14.20154005
An improved mathematical prediction of the time evolution of the Covid-19 Pandemic in Italy, with Monte Carlo simulations and error analyses	2020-04-23	https://doi.org/10.1101/2020.04.20.20073155
Protocol of a population-based prospective COVID-19 cohort study Munich, Germany (KoCo19)	2020-05-02	https://doi.org/10.1101/2020.04.28.20082743
Epidemiologic and Clinical Characteristics of 91 Hospitalized Patients with COVID-19 in Zhejiang, China: A retrospective, multi-centre case series	2020-02-25	https://doi.org/10.1101/2020.02.23.20026856
Swab pooling for large-scale RT-qPCR screening of SARS-CoV-2	2020-09-05	https://doi.org/10.1101/2020.09.03.20187732
SARS-CoV-2 On-the-Spot Virus Detection Directly From Patients	2020-04-27	https://doi.org/10.1101/2020.04.22.20072389
Comparison of Commercially Available and Laboratory Developed Assays for in vitro Detection of SARS-CoV-2 in Clinical Laboratories	2020-04-27	https://doi.org/10.1101/2020.04.24.20074559
Assessment of the risk of SARS-CoV-2 reinfection in an intense re-exposure setting	2020-08-26	https://doi.org/10.1101/2020.08.24.20179457
TARGETED PROTEOMICS FOR THE DETECTION OF SARS-COV-2 PROTEINS.	2020-04-23	https://doi.org/10.1101/2020.04.23.057810
Preliminary support for a 'dry swab, extraction free' protocol for SARS-CoV-2 testing via RT-qPCR	2020-04-23	https://doi.org/10.1101/2020.04.22.056283
High frequency of SARS-CoV-2 RNAemia and association with severe disease	2020-05-01	https://doi.org/10.1101/2020.04.26.20080101
Shedding of infectious SARS-CoV-2 in symptomatic neonates, children and adolescents	2020-05-01	https://doi.org/10.1101/2020.04.27.20076778
Using the COVID-19 to influenza ratio to estimate the numbers of symptomatic COVID-19 cases in Wuhan prior to the lockdown	2020-05-01	https://doi.org/10.1101/2020.04.26.20075937
Severe Acute Respiratory Syndrome Coronavirus 2 Serology in Asymptomatic Healthcare Professionals: Preliminary Experience of a Tertiary Italian Academic Center.	2020-05-01	https://doi.org/10.1101/2020.04.27.20073858
FACT- Frankfurt adjusted COVID-19 testing- a novel method enables high-throughput SARS-CoV-2 screening without loss of sensitivity	2020-05-01	https://doi.org/10.1101/2020.04.28.20074187
Clinical presentation and evolution of COVID-19 in immunosuppressed patients. Preliminary evaluation in a North Italian cohort on calcineurin-inhibitors based therapy	2020-05-01	https://doi.org/10.1101/2020.04.26.20080663
Characterizing the Qatar advanced-phase SARS-CoV-2 epidemic	2020-07-19	https://doi.org/10.1101/2020.07.16.20155317
Effectiveness of Ivermectin as add-on Therapy in COVID-19 Management (Pilot Trial)	2020-07-08	https://doi.org/10.1101/2020.07.07.20145979
Community prevalence of SARS-CoV-2 in England: Results from the ONS Coronavirus Infection Survey Pilot	2020-07-07	https://doi.org/10.1101/2020.07.06.20147348
Viral shedding dynamics reveals sputum as a reliable and cost-saving specimen for SARS-CoV-2 diagnosis within the first 10 days since symptom onset: A prospective cohort study	2020-09-01	https://doi.org/10.1101/2020.08.30.20183889
Microfluidic nano-scale qPCR enables ultra-sensitive detection of SARS-CoV-2	2020-09-01	https://doi.org/10.1101/2020.08.28.20183970
Bronchoscopy on Intubated COVID-19 Patients is Associated with Low Infectious Risk to Operators at a High-Volume Center Using an Aerosol-minimizing Protocol	2020-09-01	https://doi.org/10.1101/2020.08.30.20177543
Investigating SARS-CoV-2 surface and air contamination in an acute healthcare setting during the peak of the COVID-19 pandemic in London	2020-05-26	https://doi.org/10.1101/2020.05.24.20110346
SARS-CoV-2 detection in nasopharyngeal throat swabs by metagenomics	2020-05-26	https://doi.org/10.1101/2020.05.24.20110205
